city,country,name,state,website 
Tabrīz,Iran,University College of Nabi Akram,,http://www.ucna.info/
Semnān,Iran,"Islamic Azad University, Semnan",,http://www.semnaniau.ac.ir/
Semnān,Iran,Semnan University,,http://www.semnan.ac.ir/
Semnān,Iran,Semnan University of Medical Sciences,,http://www.sem-ums.ac.ir/
Sārī,Iran,Mazandaran University of Medical Science,,http://www.mazums.ac.ir/
Sāveh,Iran,Daneshestan Institute of Higher Education,,http://www.sdi.ac.ir/
Sāveh,Iran,"Islamic Azad University, Saveh",,http://www.iau-saveh.ac.ir/
Sabzevār,Iran,Sabzevar School of Medical Sciences,,http://www.medsab.ac.ir/
Sabzevār,Iran,Sabzevar Teacher Training University,,http://www.sttu.ac.ir/
Sanandaj,Iran,"Islamic Azad University, Sanandaj",,http://www.iausdj.ac.ir/
Sanandaj,Iran,Kurdistan University of Medical Sciences,,http://www.muk.ac.ir/
Sanandaj,Iran,University of Kurdistan,,http://www.uok.ac.ir/
Resht,Iran,Guilan University,,http://www.guilan.ac.ir/
Resht,Iran,Guilan University of Medical Sciences,,http://www.gums.ac.ir/
Resht,Iran,Kooshyar Higher Education Institute ,,http://www.kooshyar.ac.ir/
Rūdehen,Iran,"Islamic Azad University, Roodehen",,http://www.riau.ac.ir/
Rafsanjān,Iran,Rafsanjan University of Medical Sciences,,http://www.rums.ac.ir/
Rafsanjān,Iran,Vali-e-Asr University,,http://www.vru.ac.ir/
Qūchān,Iran,"Islamic Azad University, Quchan",,http://www.iauq.ac.ir/
Qom,Iran,Almustafa Open University,,http://www.almustafaou.ir/
Qom,Iran,"Islamic Azad University, Qom",,http://www.qom-iau.ac.ir/
Qom,Iran,Mofid University,,http://www.mofidu.ac.ir/
Qom,Iran,Mustafa International University,,http://www.miu.ac.ir/
Qom,Iran,Qom University,,http://www.qom.ac.ir/
Qom,Iran,Qom University of Medical Sciences,,http://www.muq.ac.ir/
Qom,Iran,Qom University of Technology,,http://www.qut.ac.ir/
Kirkūk,Iraq,University of Kirkuk,,http://www.uokirkuk.edu.iq/
Karbalā',Iraq,Ahlulbait International University,,http://www.ahlulbaitonline.com/
Karbalā',Iraq,Kerbala University,,http://www.uokerbala.edu.iq/
Bagdād,Iraq,Al Mamon University College,,http://www.almamonuc.org/
Bagdād,Iraq,Al Mansour University College,,http://www.muc.edu.iq/
Bagdād,Iraq,Al Nahrain University,,http://www.nahrainuniv.edu.iq/
Bagdād,Iraq,Al Rafidain University College,,http://www.coalrafidain.edu.iq/
Bagdād,Iraq,Al Rasheed University College,,http://www.alrasheed-uc.com/
Bagdād,Iraq,Al Turath University College,,http://www.turathun.com/
Bagdād,Iraq,Al Yarmouk University College,,http://www.yu.edu.jo/
Bagdād,Iraq,Baghdad College of Economic Sciences University,,http://www.baghdadcollege.edu.iq/
Bagdād,Iraq,Baghdad College of Pharmacy,,http://www.bpc.edu.iq/
Bagdād,Iraq,"College of Science, Baghdad University",,http://www.scbaghdad.edu.iq/
Bagdād,Iraq,Dijlah University College,,http://www.duc.edu.iq/
Bagdād,Iraq,Madenat Alelem University College,,http://www.madenatalelem.com/
Bagdād,Iraq,University of Baghdad,,http://www.uobaghdad.edu.iq/
Bagdād,Iraq,University of Mustansiriyah,,http://www.uomustansiriyah.edu.iq/
Bagdād,Iraq,University of Technology - Iraq,,http://www.uotechnology.edu.iq/
Dahūk,Iraq,Nawroz University,,http://www.nawrozuniversity.com/
Dahūk,Iraq,University of Dohuk (Kurdistan Region),,http://www.uod.ac/
as-Sulaymānīyah,Iraq,"American University of Iraq, Sulaimani (Kurdistan Region)",,http://www.auis.edu.iq/
as-Sulaymānīyah,Iraq,Komar University of Science and Technology,,http://www.komar.edu.iq/
as-Sulaymānīyah,Iraq,Kurdistan Institution for Strategic Studies and Scientific Research (KISSR),,http://www.kissr.edu.krd/
as-Sulaymānīyah,Iraq,Sulaimani Polytechnic University,,http://www.spu.edu.iq/
as-Sulaymānīyah,Iraq,University of Human Development (Kurdistan Region),,http://www.uhd.edu.iq/
as-Sulaymānīyah,Iraq,University of Sulaimania (Kurdistan Region),,http://www.univsul.edu.iq/
Irbīl,Iraq,British Royal University,,http://broyalu.net/
Irbīl,Iraq,Cihan University,,http://www.cihanuniversity.edu.iq/
Irbīl,Iraq,Hawler Medical University,,http://www.hawlermu.org/
Irbīl,Iraq,Ishik University,,http://www.iu.edu.iq/
Irbīl,Iraq,Lebanese French University (Kurdistan Region),,http://www.lfu.edu.krd/
Irbīl,Iraq,Soran University,,http://www.soran.edu.iq/
Irbīl,Iraq,University of Kurdistan - Hawler,,http://www.ukh.ac/
as-Samāwah,Iraq,Al Muthanna University,,http://www.uoalmuthana.edu.iq/
ar-Ramādī,Iraq,University of Anbar,,http://www.uoanbar.edu.iq/
an-Najaf,Iraq,University of Kufa,,http://www.uokufa.edu.iq/
an-Nāşirīyah,Iraq,Alsadrain University,,http://www.alsadrain.org/
an-Nāşirīyah,Iraq,Thi Qar University,,http://www.thiqaruni.org/
al-Mawşil,Iraq,University of Mosul,,http://www.uomosul.edu.iq/
al-Kūt,Iraq,University of Wassit,,http://www.uowasit.edu.iq/
al-'Amārah,Iraq,Misan University,,http://www.uomisan.edu.iq/
al-Başrah,Iraq,Diyala University,,http://www.uodiyala.edu.iq/
al-Başrah,Iraq,Iraq University College,,http://www.iraquniversity.net/
al-Başrah,Iraq,Salahddin University (Kurdistan Region),,http://www.suh-edu.com/
al-Başrah,Iraq,University of Basrah,,http://www.uobasrah.edu.iq/
al-H̨illah,Iraq,Uinversity of Babylon,,http://www.uobabylon.edu.iq/
ad-Dīwānīyah,Iraq,University of Al-Qadisiyah,,http://www.qu.edu.iq/
Qods,Iran,"Islamic Azad University, Shahryar",,http://www.shahryariau.ac.ir/
Qazvīn,Iran,Imam Khomeini International University,,http://www.ikiu.ac.ir/
Qazvīn,Iran,"Islamic Azad University, Qazvin",,http://www.qazviniau.ac.ir/
Qazvīn,Iran,Qazvin University of Medical Sciences,,http://www.qums.ac.ir/
Parand,Iran,"Islamic Azad University, Parand",,http://www.piau.ac.ir/
Nūshahr,Iran,Kamalolmolk Art & Architecture Higher Education Institute of Noshahr,,http://www.kamalolmolk.ac.ir/
Orūmīyeh,Iran,Urmia University,,http://www.urmia.ac.ir/
Orūmīyeh,Iran,Urmia University of Medical Sciences,,http://www.umsu.ac.ir/
Orūmīyeh,Iran,Urmia University of Technology,,http://www.uut.ac.ir/
Najafābād,Iran,"Islamic Azad University, Najaf Abad",,http://www.iaun.ac.ir/
Nūrābād,Iran,Mamasani University of Technology,,http://www.mamasaniiau.ac.ir/
Mobārakeh,Iran,"Islamic Azad University, Mobarakeh",,http://www.mau.ac.ir/
Meybod,Iran,"Islamic Azad University, Maybod",,http://www.maybod.ac.ir/
Mashhad,Iran,Ferdowsi University of Mashhad,,http://www.um.ac.ir/
Mashhad,Iran,Imam Reza University,,http://www.imamreza.ac.ir/
Mashhad,Iran,"Islamic Azad University, Mashhad",,http://www.mshdiau.ac.ir/
Mashhad,Iran,Mashhad University of Medical Sciences,,http://www.mums.ac.ir/
Mashhad,Iran,Sadjad Institute of Technology,,http://www.sadjad.ac.ir/
Mashhad,Iran,University of Mashhad Pnu,,http://www.pnum.ac.ir/
Malāyer,Iran,Malayer University,,http://www.malayeru.ac.ir/
Kīsh,Iran,"Sharif University of Technology, Kish Campus",,http://www.kish.ac.ir/
Lāhījān,Iran,Deylaman Institute of Higher Education,,http://www.deylaman.ac.ir/
Lāhījān,Iran,"Islamic Azad University, Lahijan",,http://www.iau-lahijan.ac.ir/
Kermānshāh,Iran,Kermanshah University of Medical Sciences,,http://www.kums.ac.ir/
Kermānshāh,Iran,Kermanshah University of Technology,,http://www.kut.ac.ir/
Kermānshāh,Iran,Razi University,,http://www.razi.ac.ir/
Kāshān,Iran,Kashan University,,http://www.kashanu.ac.ir/
Kāshān,Iran,Kashan University of Medical Sciences,,http://www.kaums.ac.ir/
Kermān,Iran,"Islamic Azad University, Kerman",,http://www.iauk.ac.ir/
Kermān,Iran,Kerman Graduate University of Technology,,http://www.kgut.ac.ir/
Kermān,Iran,Kerman University of Medical Sciences,,http://www.kmu.ac.ir/
Kermān,Iran,Shahid Bahonar University of Kerman,,http://www.uk.ac.ir/
Khorramābād,Iran,Lorestan University,,http://www.lu.ac.ir/
Khorramābād,Iran,Lorestan University of Medical Sciences,,http://www.lums.ac.ir/
Kāzerūn,Iran,"Islamic Azad University, Kazeron",,http://www.kau.ac.ir/
Karaj,Iran,"Islamic Azad University, Karaj",,http://www.iaukb.ir/
Jenāh̨,Iran,"Islamic Azad University, Janah",,http://www.janahiau.ac.ir/
Jahrom,Iran,Jahrom University of Medical Sciences,,http://www.jums.ac.ir/
Fasā,Iran,Fasa Faculty of Medical Sciences,,http://www.fums.ac.ir/
Garmsār,Iran,Adiban Higher Education Institue,,http://www.adiban.ac.ir/
Garmsār,Iran,"Islamic Azad University, Garmsar",,http://www.iau-garmsar.ac.ir/
Hamadān,Iran,Bu Ali Sina University,,http://www.basu.ac.ir/
Hamadān,Iran,Hamadan University of Medical Sciences,,http://www.umsha.ac.ir/
Hamadān,Iran,"Islamic Azad University, Hamedan",,http://www.iauh.ac.ir/
Gorgān,Iran,Golestan University of Medical Sciences,,http://www.goums.ac.ir/
Gorgān,Iran,Gorgan University of Agricultural Sciences and Natural Resources,,http://www.gau.ac.ir/
Gorgān,Iran,"Islamic Azad University, Gorgan",,http://www.gorganiau.ir/
Gonābād,Iran,Gonabad University of Medical Sciences,,http://www.gmu.ac.ir/
Īlām,Iran,Ilam University,,http://www.ilam.ac.ir/
Īlām,Iran,Ilam University of Medical Sciences,,http://www.medilam.hbi.ir/
Eşfahān,Iran,Isfahan University,,http://www.ui.ac.ir/
Eşfahān,Iran,Isfahan University of Medical Sciences,,http://www.mui.ac.ir/
Eşfahān,Iran,Isfahan University of Technology,,http://www.iut.ac.ir/
Eşfahān,Iran,"Islamic Azad University, Falavarjan ",,http://www.falavarjan.ac.ir/
Eşfahān,Iran,"Islamic Azad University, Khorasgan",,http://www.khuisf.ac.ir/
Eşfahān,Iran,Jami Institute of Technology,,http://www.jami.ac.ir/
Eşfahān,Iran,Khomeinishahr Payame Noor University,,http://km.isfpnu.ac.ir/
Eşfahān,Iran,Najaf Abad University of Applied Science and Technology,,http://www.najafabad-uast.ac.ir/
Eşfahān,Iran,Raghebe Esfahani University,,http://www.raghebisf.ac.ir/
Eşfahān,Iran,Sheikhbahaee University,,http://www.shbu.ac.ir/
Delījān,Iran,Delijan Payame Noor University,,http://www.delijanpnu.ac.ir/
Dehāqān,Iran,"Islamic Azad University, Dehaghan",,http://www.dehaghan.ac.ir/
Bīrjand,Iran,Birjand University,,http://www.birjand.ac.ir/
Bīrjand,Iran,Birjand University of Medical Sciences,,http://www.bums.ac.ir/
Dāmghān,Iran,Damghan University of Basic Sciences,,http://www.dubs.ac.ir/
Būkān,Iran,"Islamic Azad University, Boukan",,http://www.iau-boukan.ac.ir
Bojnūrd,Iran,"Islamic Azad University, Bojnourd",,http://www.bojnourdiau.ac.ir/
Bandar-e Māhshahr,Iran,"Islamic Azad University, Mahshar",,http://www.mahshahriau.ac.ir/
Būshehr,Iran,Bushehr University of Medical Sciences,,http://www.bpums.ac.ir/
Būshehr,Iran,Persian Gulf University,,http://www.pgu.ac.ir/
Bostānābād,Iran,"Islamic Azad University, Bostanabad",,http://www.iaubos.ac.ir/
Bandar-e Gaz,Iran,Hyrcania Institute of Higher Education,,http://www.hyrcania.ac.ir/
Bandar-e 'Abbās,Iran,Hormozgan University of Medical Sciences,,http://www.hums.ac.ir/
Bandar-e 'Abbās,Iran,"Islamic Azad University, Bandar Abbas",,http://www.iauba.ac.ir/
Bandar-e 'Abbās,Iran,University of Hormozgan,,http://www.hormozgan.ac.ir/
Bahārestān,Iran,Sheikhbahaee University,,http://www.shbu.ac.ir/
Bābol,Iran,Babol Noshirvani University of Technology,,http://www.nit.ac.ir/
Bābol,Iran,Babol University of Medical Sciences,,http://www.mubabol.ac.ir/
Bābol,Iran,Mazandaran University of Science & Technology,,http://www.ustmb.ac.ir/
Bābol,Iran,Tabari Institute of Higher Education,,http://www.tabari.ac.ir/ 
Ardabīl,Iran,Ardabil University of Medical Sciences,,http://www.arums.ac.ir/
Ardabīl,Iran,"Islamic Azad University, Ardabil",,http://www.iauardabil.ac.ir/
Ardabīl,Iran,University of Mohaghegh,,http://www.uma.ac.ir/
Bābol Sar,Iran,Mazandaran University of Iran,,http://www.umz.ac.ir/
Arāk,Iran,Arak University,,http://www.araku.ac.ir/
Arāk,Iran,Arak University of Medical Sciences,,http://www.arakmu.ac.ir/
Arāk,Iran,Arak University of Technology,,http://www.arakut.ac.ir/
Arāk,Iran,"Islamic Azad University, Arak",,http://www.iau-arak.ac.ir/
Āmol,Iran,Shomal University,,http://www.shomal.ac.ir/
'Alīābād,Iran,"Islamic Azad University, Aliabad ",,http://www.aliabadiau.ac.ir/
Ahvāz,Iran,Ahvaz University of Medical Sciences,,http://www.aums.ac.ir/
Ahvāz,Iran,Ahwaz Jondishapour University of Medical Sciences,,http://www.ajums.ac.ir/
Ahvāz,Iran,Shaheed Chamran University,,http://www.cua.ac.ir/
Ahar,Iran,"Islamic Azad University, Ahar",,http://www.iau-ahar.ac.ir/
Shannon,Ireland,Shannon College of Hotel Management,,http://www.shannoncollege.com/
Maynooth,Ireland,"National University of Ireland, Maynooth",,http://www.may.ie/
Cork,Ireland,Cork Institute of Technology,,http://www.cit.ie/
Cork,Ireland,University College Cork,,http://www.ucc.ie/
Cork,Ireland,Warnborough University,,http://www.warnborough.edu/
Galway,Ireland,Galway Mayo Institute of Technology,,http://www.gmit.ie/
Galway,Ireland,"National University of Ireland, Galway",,http://www.ucg.ie/
Limerick,Ireland,University of Limerick,,http://www.ul.ie/
Carlow,Ireland,Carlow Institute of Technology,,http://www.itcarlow.ie/
Dublin,Ireland,Dublin City University,,http://www.dcu.ie/
Dublin,Ireland,Dublin Institute for Advanced Studies,,http://www.dias.ie/
Dublin,Ireland,Dublin Institute of Technology,,http://www.dit.ie/
Dublin,Ireland,Griffith College,,http://www.gcd.ie/
Dublin,Ireland,Irish International University (Distance Education),,http://www.iiuedu.ie/
Dublin,Ireland,LSB College,,http://www.lsb.ie/
Dublin,Ireland,National College of Ireland,,http://www.ncirl.ie/
Dublin,Ireland,National University of Ireland,,http://www.nui.ie/
Dublin,Ireland,Royal College of Physicians of Ireland,,http://www.rcpi.ie/
Dublin,Ireland,Royal College of Surgeons,,http://www.rcsi.ie/
Dublin,Ireland,University College Dublin,,http://www.ucd.ie/
Dublin,Ireland,"University of Dublin, Trinity College",,http://www.tcd.ie/
Athlone,Ireland,Athlone Institute of Technology,,http://www.ait.ie/
Punaauia,French Polynesia,Université de la Polynésie Française,,http://www.upf.pf/
Masuku,Gabon,Université des Sciences et Techniques de Masuku,,http://www.ustm.ga/
Kourou,French Guiana,Université des Antilles et de la Guyane,,http://www.univ-ag.fr/
Suva,Fiji,Fiji National University ,,http://www.fnu.ac.fj/
Suva,Fiji,Fiji School of Medicine,,http://www.fsm.ac.fj/
Suva,Fiji,University of the South Pacific,,http://www.usp.ac.fj/
Tartu,Estonia,Estonian University of Life Sciences,,http://www.emu.ee/
Tartu,Estonia,Tartu Health Care College,,http://www.nooruse.ee/
Tartu,Estonia,University of Tartu,,http://www.ut.ee/
Tallinn,Estonia,Estonian Academy of Arts,,http://www.artun.ee/
Tallinn,Estonia,Estonian Academy of Music and Theatre,,http://www.ema.edu.ee/
Tallinn,Estonia,Estonian Academy of Security Sciences,,http://www.sisekaitse.ee/
Tallinn,Estonia,Estonian Business School,,http://www.ebs.ee/
Tallinn,Estonia,Tallinn University,,http://www.tlu.ee/
Tallinn,Estonia,Tallinn University of Technology,,http://www.ttu.ee/
Tallinn,Estonia,University of Applied Sciences,,http://www.tktk.ee/
Villeurbanne,France,Université Claude Bernard (Lyon I),,http://www.univ-lyon1.fr/
Riobamba,Ecuador,Escuela Politécnica de Chimborazo,,http://www.espoch.edu/
Riobamba,Ecuador,Universidad Nacional de Chimborazo,,http://www.unach.edu.ec/
Tórshavn,Faroe Islands,University of the Faroe Islands,,http://www.setur.fo/
Sceaux,France,EPF Ecole d'Ingénieurs,,http://www.epf.fr/
Nicosia,Cyprus,Americanos College,,http://www.ac.ac.cy/
Nicosia,Cyprus,Cyprus College,,http://www.cycollege.ac.cy/
Nicosia,Cyprus,Cyprus International Institute of Management (CIIM),,http://www.ciim.ac.cy/
Nicosia,Cyprus,European University Cyprus,,http://www.euc.ac.cy/
Nicosia,Cyprus,Frederick University,,http://www.frederick.ac.cy/
Nicosia,Cyprus,Intercollege,,https://www.intercollege.ac.cy/
Nicosia,Cyprus,Near East University,,http://www.neu.edu.tr/
Nicosia,Cyprus,Open University of Cyprus,,http://www.ouc.ac.cy/
Nicosia,Cyprus,University of Cyprus,,http://www.ucy.ac.cy/
Nicosia,Cyprus,University of Nicosia,,http://www.unic.ac.cy/
Saint-Martin-d'Hères,France,Ecole Française de Papeterie et des Industries Graphiques,,http://www.efpg.inpg.fr/
Villetaneuse,France,Université Paris Nord (Paris XIII),,http://www.univ-paris13.fr/
Zlín,Czech Republic,Tomas Bata University in Zlin,,http://www.utb.cz/
Ústí nad Labem,Czech Republic,University of Jan Evangelista Purkyne,,http://www.ujep.cz/
Prague,Czech Republic,"Academy of Performing Arts, Film and TV Fakulty",,http://www.famu.cz/
Prague,Czech Republic,Anglo-American University,,http://www.aauni.edu/
Prague,Czech Republic,Cevro Institut College,,http://www.vsci.cz/
Prague,Czech Republic,Charles University Prague,,http://www.cuni.cz/
Prague,Czech Republic,Czech Technical University of Prague,,http://www.cvut.cz/
Prague,Czech Republic,Czech University of Agriculture Prague,,http://www.czu.cz/
Prague,Czech Republic,Prague College,,http://www.praguecollege.cz/
Prague,Czech Republic,Prague Institute of Chemical Technology,,http://www.vscht.cz/
Prague,Czech Republic,Prague International University,,http://www.mpu-prague.cz/
Prague,Czech Republic,Tiffin University Prague,,http://www.tiffinprague.cz/
Prague,Czech Republic,University of Economics Prague,,http://www.vse.cz/
Prague,Czech Republic,University of New York in Prague,,http://www.unyp.cz/
Prague,Czech Republic,"University of Northern Virginia, Prague Campus",,http://www.unva.cz/
Ostrava,Czech Republic,Technical University of Mining and Metallurgy Ostrava,,http://www.vsb.cz/
Ostrava,Czech Republic,University of Ostrava,,http://www.osu.cz/
Plzeň,Czech Republic,University of West Bohemia,,http://www.zcu.cz/
Pardubice,Czech Republic,University of Pardubice,,http://www.upce.cz/
Santiago de Cuba,Cuba,Universidad de Oriente,,http://www.uo.edu.cu/
Bouaké,Cote d'Ivoire,Université de Bouaké,,http://www.ubouake.ci/
Santa Clara,Cuba,Universidad Central de Las Villas,,http://www.uclv.edu.cu/
Abidjan,Cote d'Ivoire,Université d'Abobo-Adjamé,,http://www.uabobo.ci/
Abidjan,Cote d'Ivoire,Université de Cocody,,http://www.univ-cocody.ci/
Zagreb,Croatia,University of Zagreb,,http://www.unizg.hr/
Zagreb,Croatia,Zagreb School of Economics and Management,,http://www.zsem.hr/
Zadar,Croatia,University of Zadar,,http://www.unizd.hr/
Koprivnica,Croatia,University North,,http://www.unin.hr/
Split,Croatia,University of Split,,http://www.unist.hr/
Rijeka,Croatia,University of Rijeka,,http://www.uniri.hr/
Pula,Croatia,University of Pula,,http://www.unipu.hr/
Osijek,Croatia,University of Osijek,,http://www.unios.hr/
Brazzaville,"Congo, Republic of the",University Marien Ngouabi Brazzaville,,http://www.umng.cg/
Dubrovnik,Croatia,University of Dubrovnik,,http://www.unidu.hr/
San José,Costa Rica,Universidad Autónoma de Centro América,,http://www.uaca.ac.cr/
San José,Costa Rica,Universidad Autonoma Monterrey,,http://www.unam.ac.cr/
San José,Costa Rica,Universidad Braulio Carrillo,,http://www.universidadbrauliocarrillo.com/
San José,Costa Rica,Universidad Castro Carazo,,https://www.castrocarazo.ac.cr/
San José,Costa Rica,Universidad Católica Anselmo Llorente,,http://www.ucatolica.ac.cr/
San José,Costa Rica,Universidad Central,,http://www.universidadcentral.com/
San José,Costa Rica,Universidad de Costa Rica,,http://www.ucr.ac.cr/
San José,Costa Rica,Universidad de Iberoamérica,,http://www.unibe.ac.cr/
San José,Costa Rica,Universidad de La Salle,,http://www.ulasalle.ac.cr/
San José,Costa Rica,Universidad del Turismo,,http://www.utur.ac.cr/
San José,Costa Rica,Universidad de San José,,http://www.universidadsanjosecr.com/
San José,Costa Rica,Universidad Empresarial,,http://www.unem.edu/internacional/
San José,Costa Rica,Universidad Estatal a Distancia,,http://www.uned.ac.cr/
San José,Costa Rica,Universidad Fidélitas,,http://www.ufidelitas.ac.cr/
San José,Costa Rica,Universidad Fundepos Alma Mater,,http://www.fundepos.ac.cr/
San José,Costa Rica,Universidad Hispanoamericana,,http://www.uhispanoamericana.ac.cr/
San José,Costa Rica,Universidad Internacional de las Américas,,http://www.uia.ac.cr/
San José,Costa Rica,Universidad Isaac Newton,,http://uin.cr/
San José,Costa Rica,Universidad Latina de Costa Rica,,http://www.ulatina.ac.cr/
San José,Costa Rica,Universidad Latinoamericana de Ciencia y Tecnología,,http://www.ulacit.ac.cr/
San José,Costa Rica,Universidad Libre de Costa Rica,,http://www.ulicori.ac.cr/
San José,Costa Rica,Universidad Metropolitana Castro Carazo,,http://www.umca.net/
San José,Costa Rica,Universidad para la Cooperación Internacional,,http://www.uci.ac.cr/
San José,Costa Rica,Universidad San Juan de la Cruz,,http://www.universidadsanjuan.ac/
San José,Costa Rica,Universidad San Marcos,,http://www.usam.ac.cr/
San José,Costa Rica,Universidad Santa Paula,,http://www.uspsantapaula.com/
San José,Costa Rica,Universidad Veritas,,http://www.uveritas.ac.cr/
Heredia,Costa Rica,Universidad Nacional,,http://www.una.ac.cr/
Heredia,Costa Rica,Universidad San Juan de la Cruz,,http://www.universidadsanjuan.ac.cr/
Colón,Costa Rica,University for Peace,,http://www.upeace.org/
Pinar del Rio,Cuba,Universidad de Pinar del Río,,http://www.upr.edu.cu/
Cartago,Costa Rica,Instituto Tecnológico de Costa Rica,,http://www.itcr.ac.cr/
Cartago,Costa Rica,Universidad de Cartago Florencio del Castillo,,http://www.uca.ac.cr/
Alajuela,Costa Rica,Universidad Adventista de Centro América,,http://www.unadeca.ac.cr/
Moa,Cuba,"Instituto Superior Minero Metalúrgico ""Dr. Antonio Núñez Jiménez""",,http://www.ismm.edu.cu/
Holguín,Cuba,Universidad de Holguín,,http://www.uho.edu.cu/
Matanzas,Cuba,Universidad de Matanzas Camilo Cienfuegos,,http://www.umcc.cu/
Havanna,Cuba,Instituto Superior Politécnico José Antonio Echeverría,,http://www.cujae.edu.cu/
Havanna,Cuba,Universidad de La Habana,,http://www.uh.cu/
Cienfuegos,Cuba,Universidad de Cienfuegos,,http://www.ucf.edu.cu/
Ciego de Ávila,Cuba,Universidad de Ciego de Avila,,http://www.unica.cu/
Opava,Czech Republic,Silesian University,,http://www.slu.cz/
Camagüey,Cuba,Universidad de Camagüey,,http://www.reduc.edu.cu/
Camagüey,Cuba,"Universidad Pedagógica ""José Martí"", Camagüey",,http://www.ispcmw.rimed.cu/
Bayamo,Cuba,Universidad de Granma,,http://www.udg.co.cu/
Olomouc,Czech Republic,Palacky University,,http://www.upol.cz/
Liberec,Czech Republic,Technical University of Liberec,,http://www.vslib.cz/
Hradec Králové,Czech Republic,University of Education Hradec Kralove,,http://www.vsp.cz/
České Budějovice,Czech Republic,University of South Bohemia,,http://www.jcu.cz/
Brno,Czech Republic,Brno University of Technology,,http://www.vutbr.cz/
Brno,Czech Republic,Masaryk University,,http://www.muni.cz/
Brno,Czech Republic,Mendel University of Agriculture and Forestry,,http://www.mendelu.cz/
Brno,Czech Republic,University of Veterinary and Pharmaceutical Science,,http://www.vfu.cz/
Lemesos,Cyprus,Cyprus University of Technology,,http://www.cut.ac.cy/
Lemesos,Cyprus,The CTL Eurocollege,,http://www.ctleuro.ac.cy/
Djibouti,Djibouti,Université de Djibouti,,http://www.univ.edu.dj/
Lefka,Cyprus,European University of Lefke,,http://www.lefke.edu.tr/
Girne,Cyprus,Girne American University,,http://www.gau.edu.tr/
Haspolat,Cyprus,Cyprus International University,,http://www.ciu.edu.tr/
Roseau,Dominica,All Saints University School of Medicine,,http://www.allsaintsuniversity.org/
Roseau,Dominica,Ballsbridge University ,,http://www.acedu.org/
Roseau,Dominica,Dominica State College,,http://www.dsc.dm/
Roseau,Dominica,New World University,,http://www.newworld.ac/
Roseau,Dominica,Ross University Caribbean School of Medicine,,http://medical.rossu.edu/
Roseau,Dominica,Université Multiculturelle Internationale,,http://www.umi.edu/
Gazimağusa,Cyprus,Eastern Mediterranean University,,http://www.emu.edu.tr/
Quito,Ecuador,Escuela Politécnica del Ejercito,,http://www.espe.edu.ec
Quito,Ecuador,Escuela Politécnica Nacional,,http://www.epn.edu.ec/
Quito,Ecuador,Pontificia Universidad Católica del Ecuador,,http://www.puce.edu.ec/
Quito,Ecuador,Universidad Andina Simón Bolívar,,http://www.uasb.edu.ec/
Quito,Ecuador,Universidad Central del Ecuador,,http://www.ucentral.edu.ec/
Quito,Ecuador,Universidad de Especialidades Turísticas ,,http://www.uct.edu.ec/
Quito,Ecuador,Universidad del Pacifico,,http://www.upacifico.edu.ec/
Quito,Ecuador,Universidad Internacional del Ecuador,,http://www.internacional.edu.ec/
Quito,Ecuador,"Universidad Internacional SEK, Quito",,http://www.sek.edu/html/ecuador.html
Quito,Ecuador,Universidad San Francisco de Quito,,http://www.usfq.edu.ec/
Quito,Ecuador,Universidad Tecnológica América,,http://www.unita.edu.ec/
Quito,Ecuador,Universidad Tecnológica Equinoccial,,http://www.ute.edu.ec/
Quito,Ecuador,Universidad Tecnológica Indoamérica,,http://www.indoamerica.edu.ec/
Quito,Ecuador,Universidad Tecnologica Israel,,http://www.uisrael.ec/
Quevedo,Ecuador,Universidad Técnica Estatal de Quevedo,,http://www.uteq.edu.ec/
Portoviejo,Ecuador,Universidad Técnica de Manabí,,http://www.utm.edu.ec/
Manta,Ecuador,"Universidad Laica ""Eloy Alfaro"" de Manabi",,http://www.uleam.edu.ec/
Latacunga,Ecuador,Universidad Técnica de Cotopaxi,,http://www.utc.edu.ec/
Machala,Ecuador,Universidad Técnica de Machala,,http://www.utmachala.edu.ec/
Machala,Ecuador,Universidad Tecnológica San Antonio de Machala,,http://www.utsam.edu.ec/
Loja,Ecuador,Universidad Nacional de Loja,,http://www.unl.edu.ec/
Loja,Ecuador,Universidad Técnica Particular de Loja,,http://www.utpl.edu.ec/
Ibarra,Ecuador,Universidad Técnica del Norte,,http://www.utn.edu.ec/
Guaranda,Ecuador,Universidad Estatal de Bolívar,,http://www.ueb.isfun.net/
Guayaquil,Ecuador,Brookdale Community College,,http://www.brookdale.edu.ec/
Guayaquil,Ecuador,Escuela Superior Politécnica del Litoral,,http://www.espol.edu.ec/
Guayaquil,Ecuador,Universidad Agraria del Ecuador,,http://www.uagraria.edu.ec/
Guayaquil,Ecuador,Universidad Casa Grande,,http://www.casagrande.edu.ec/
Guayaquil,Ecuador,Universidad Católica de Santiago de Guayaquil,,http://www.ucsg.edu.ec/
Guayaquil,Ecuador,Universidad de Especialidades del Espíritu Santo,,http://www.uees.edu.ec/
Guayaquil,Ecuador,Universidad de Guayaquil,,http://www.ug.edu.ec/
Guayaquil,Ecuador,Universidad del Pacifico,,http://www.upacifico.edu.ec/
Guayaquil,Ecuador,"Universidad Laica ""Vicente Rocafuerte"" de Guayaquil",,http://www.ulaicavr.com/
Guayaquil,Ecuador,Universidad Santa María Campus Guayaquil,,http://www.usm.edu.ec/
Guayaquil,Ecuador,Universidad Tecnológica América,,http://www.unita.edu.ec/
